"date_pr","date_gr","source","price_avg"
"1394/03/28","2015/06/18 00:00:00","tgju",32810
"1394/03/30","2015/06/20 00:00:00","tgju",32747.5
"1394/03/31","2015/06/21 00:00:00","tgju",32725
"1394/04/01","2015/06/22 00:00:00","tgju",32635
"1394/04/02","2015/06/23 00:00:00","tgju",32632.5
"1394/04/03","2015/06/24 00:00:00","tgju",32735
"1394/04/04","2015/06/25 00:00:00","tgju",32807.5
"1394/04/06","2015/06/27 00:00:00","tgju",32955
"1394/04/07","2015/06/28 00:00:00","tgju",33115
"1394/04/08","2015/06/29 00:00:00","tgju",33125
"1394/04/09","2015/06/30 00:00:00","tgju",32987.5
"1394/04/10","2015/07/01 00:00:00","tgju",33185
"1394/04/11","2015/07/02 00:00:00","tgju",32997.5
"1394/04/13","2015/07/04 00:00:00","tgju",33060
"1394/04/14","2015/07/05 00:00:00","tgju",33027.5
"1394/04/15","2015/07/06 00:00:00","tgju",32840
"1394/04/16","2015/07/07 00:00:00","tgju",32537.5
"1394/04/18","2015/07/09 00:00:00","tgju",32455
"1394/04/20","2015/07/11 00:00:00","tgju",32490
"1394/04/21","2015/07/12 00:00:00","tgju",32530
"1394/04/22","2015/07/13 00:00:00","tgju",32200
"1394/04/23","2015/07/14 00:00:00","tgju",32040
"1394/04/24","2015/07/15 00:00:00","tgju",32332.5
"1394/04/25","2015/07/16 00:00:00","tgju",32367.5
"1394/04/29","2015/07/20 00:00:00","tgju",32320
"1394/04/30","2015/07/21 00:00:00","tgju",32305
"1394/04/31","2015/07/22 00:00:00","tgju",32480
"1394/05/01","2015/07/23 00:00:00","tgju",32462.5
"1394/05/03","2015/07/25 00:00:00","tgju",32715
"1394/05/04","2015/07/26 00:00:00","tgju",32932.5
"1394/05/05","2015/07/27 00:00:00","tgju",32937.5
"1394/05/06","2015/07/28 00:00:00","tgju",33020
"1394/05/07","2015/07/29 00:00:00","tgju",33050
"1394/05/08","2015/07/30 00:00:00","tgju",33030
"1394/05/10","2015/08/01 00:00:00","tgju",33120
"1394/05/11","2015/08/02 00:00:00","tgju",33190
"1394/05/12","2015/08/03 00:00:00","tgju",33177.5
"1394/05/13","2015/08/04 00:00:00","tgju",33260
"1394/05/14","2015/08/05 00:00:00","tgju",33272.5
"1394/05/15","2015/08/06 00:00:00","tgju",33300
"1394/05/17","2015/08/08 00:00:00","tgju",33440
"1394/05/18","2015/08/09 00:00:00","tgju",33425
"1394/05/19","2015/08/10 00:00:00","tgju",33397.5
"1394/05/21","2015/08/12 00:00:00","tgju",33462.5
"1394/05/22","2015/08/13 00:00:00","tgju",33545
"1394/05/24","2015/08/15 00:00:00","tgju",33505
"1394/05/25","2015/08/16 00:00:00","tgju",33420
"1394/05/26","2015/08/17 00:00:00","tgju",33470
"1394/05/27","2015/08/18 00:00:00","tgju",33540
"1394/05/28","2015/08/19 00:00:00","tgju",33532.5
"1394/05/29","2015/08/20 00:00:00","tgju",33540
"1394/05/31","2015/08/22 00:00:00","tgju",33522.5
"1394/06/01","2015/08/23 00:00:00","tgju",33595
"1394/06/02","2015/08/24 00:00:00","tgju",33635
"1394/06/03","2015/08/25 00:00:00","tgju",33692.5
"1394/06/04","2015/08/26 00:00:00","tgju",33797.5
"1394/06/05","2015/08/27 00:00:00","tgju",33697.5
"1394/06/07","2015/08/29 00:00:00","tgju",33745
"1394/06/08","2015/08/30 00:00:00","tgju",33752.5
"1394/06/09","2015/08/31 00:00:00","tgju",33915
"1394/06/10","2015/09/01 00:00:00","tgju",34027.5
"1394/06/11","2015/09/02 00:00:00","tgju",34070
"1394/06/12","2015/09/03 00:00:00","tgju",33937.5
"1394/06/14","2015/09/05 00:00:00","tgju",33975
"1394/06/15","2015/09/06 00:00:00","tgju",34020
"1394/06/16","2015/09/07 00:00:00","tgju",34067.5
"1394/06/17","2015/09/08 00:00:00","tgju",34045
"1394/06/18","2015/09/09 00:00:00","tgju",34055
"1394/06/19","2015/09/10 00:00:00","tgju",33980
"1394/06/21","2015/09/12 00:00:00","tgju",34167.5
"1394/06/22","2015/09/13 00:00:00","tgju",34140
"1394/06/23","2015/09/14 00:00:00","tgju",34302.5
"1394/06/24","2015/09/15 00:00:00","tgju",34290
"1394/06/25","2015/09/16 00:00:00","tgju",34220
"1394/06/26","2015/09/17 00:00:00","tgju",33920
"1394/06/28","2015/09/19 00:00:00","tgju",33920
"1394/06/29","2015/09/20 00:00:00","tgju",33930
"1394/06/30","2015/09/21 00:00:00","tgju",33770
"1394/06/31","2015/09/22 00:00:00","tgju",33965
"1394/07/01","2015/09/23 00:00:00","tgju",33887.5
"1394/07/04","2015/09/26 00:00:00","tgju",33900
"1394/07/05","2015/09/27 00:00:00","tgju",33987.5
"1394/07/06","2015/09/28 00:00:00","tgju",34012.5
"1394/07/07","2015/09/29 00:00:00","tgju",34115
"1394/07/08","2015/09/30 00:00:00","tgju",34370
"1394/07/09","2015/10/01 00:00:00","tgju",34227.5
"1394/07/11","2015/10/03 00:00:00","tgju",34290
"1394/07/12","2015/10/04 00:00:00","tgju",34200
"1394/07/13","2015/10/05 00:00:00","tgju",34177.5
"1394/07/14","2015/10/06 00:00:00","tgju",34247.5
"1394/07/15","2015/10/07 00:00:00","tgju",34322.5
"1394/07/16","2015/10/08 00:00:00","tgju",34287.5
"1394/07/18","2015/10/10 00:00:00","tgju",34222.5
"1394/07/19","2015/10/11 00:00:00","tgju",34212.5
"1394/07/20","2015/10/12 00:00:00","tgju",34295
"1394/07/21","2015/10/13 00:00:00","tgju",34182.5
"1394/07/22","2015/10/14 00:00:00","tgju",34097.5
"1394/07/23","2015/10/15 00:00:00","tgju",34222.5
"1394/07/25","2015/10/17 00:00:00","tgju",34180
"1394/07/26","2015/10/18 00:00:00","tgju",34130
"1394/07/27","2015/10/19 00:00:00","tgju",34075
"1394/07/28","2015/10/20 00:00:00","tgju",34025
"1394/07/29","2015/10/21 00:00:00","tgju",34080
"1394/07/30","2015/10/22 00:00:00","tgju",34162.5
"1394/08/03","2015/10/25 00:00:00","tgju",34077.5
"1394/08/04","2015/10/26 00:00:00","tgju",34180
"1394/08/05","2015/10/27 00:00:00","tgju",34152.5
"1394/08/06","2015/10/28 00:00:00","tgju",34260
"1394/08/07","2015/10/29 00:00:00","tgju",34180
"1394/08/09","2015/10/31 00:00:00","tgju",34170
"1394/08/10","2015/11/01 00:00:00","tgju",34465
"1394/08/11","2015/11/02 00:00:00","tgju",34252.5
"1394/08/12","2015/11/03 00:00:00","tgju",34345
"1394/08/13","2015/11/04 00:00:00","tgju",34460
"1394/08/14","2015/11/05 00:00:00","tgju",34420
"1394/08/16","2015/11/07 00:00:00","tgju",34445
"1394/08/17","2015/11/08 00:00:00","tgju",34525
"1394/08/18","2015/11/09 00:00:00","tgju",34367.5
"1394/08/19","2015/11/10 00:00:00","tgju",34647.5
"1394/08/20","2015/11/11 00:00:00","tgju",34575
"1394/08/21","2015/11/12 00:00:00","tgju",34525
"1394/08/23","2015/11/14 00:00:00","tgju",34802.5
"1394/08/24","2015/11/15 00:00:00","tgju",34477.5
"1394/08/25","2015/11/16 00:00:00","tgju",34765
"1394/08/26","2015/11/17 00:00:00","tgju",34417.5
"1394/08/27","2015/11/18 00:00:00","tgju",34430
"1394/08/28","2015/11/19 00:00:00","tgju",34770
"1394/08/30","2015/11/21 00:00:00","tgju",34505
"1394/09/01","2015/11/22 00:00:00","tgju",34617.5
"1394/09/02","2015/11/23 00:00:00","tgju",34845
"1394/09/03","2015/11/24 00:00:00","tgju",34797.5
"1394/09/04","2015/11/25 00:00:00","tgju",34945
"1394/09/05","2015/11/26 00:00:00","tgju",34955
"1394/09/06","2015/11/27 00:00:00","tgju",33930
"1394/09/07","2015/11/28 00:00:00","tgju",34555
"1394/09/08","2015/11/29 00:00:00","tgju",35260
"1394/09/09","2015/11/30 00:00:00","tgju",34722.5
"1394/09/10","2015/12/01 00:00:00","tgju",34655
"1394/09/12","2015/12/03 00:00:00","tgju",34655
"1394/09/14","2015/12/05 00:00:00","tgju",35080
"1394/09/15","2015/12/06 00:00:00","tgju",34985
"1394/09/16","2015/12/07 00:00:00","tgju",35022.5
"1394/09/17","2015/12/08 00:00:00","tgju",35080
"1394/09/18","2015/12/09 00:00:00","tgju",34687.5
"1394/09/22","2015/12/13 00:00:00","tgju",35105
"1394/09/23","2015/12/14 00:00:00","tgju",35102.5
"1394/09/24","2015/12/15 00:00:00","tgju",34570
"1394/09/25","2015/12/16 00:00:00","tgju",34622.5
"1394/09/26","2015/12/17 00:00:00","tgju",34655
"1394/09/28","2015/12/19 00:00:00","tgju",34560
"1394/09/29","2015/12/20 00:00:00","tgju",34482.5
"1394/09/30","2015/12/21 00:00:00","tgju",34530
"1394/10/01","2015/12/22 00:00:00","tgju",35102.5
"1394/10/02","2015/12/23 00:00:00","tgju",34597.5
"1394/10/03","2015/12/24 00:00:00","tgju",34620
"1394/10/05","2015/12/26 00:00:00","tgju",33992.5
"1394/10/06","2015/12/27 00:00:00","tgju",34577.5
"1394/10/07","2015/12/28 00:00:00","tgju",34547.5
"1394/10/09","2015/12/30 00:00:00","tgju",34562.5
"1394/10/10","2015/12/31 00:00:00","tgju",34902.5
"1394/10/12","2016/01/02 00:00:00","tgju",34745
"1394/10/13","2016/01/03 00:00:00","tgju",35205
"1394/10/14","2016/01/04 00:00:00","tgju",34627.5
"1394/10/15","2016/01/05 00:00:00","tgju",34572.5
"1394/10/16","2016/01/06 00:00:00","tgju",34767.5
"1394/10/17","2016/01/07 00:00:00","tgju",34597.5
"1394/10/19","2016/01/09 00:00:00","tgju",34627.5
"1394/10/20","2016/01/10 00:00:00","tgju",34855
"1394/10/21","2016/01/11 00:00:00","tgju",34755
"1394/10/22","2016/01/12 00:00:00","tgju",34607.5
"1394/10/23","2016/01/13 00:00:00","tgju",34647.5
"1394/10/24","2016/01/14 00:00:00","tgju",34495
"1394/10/26","2016/01/16 00:00:00","tgju",35020
"1394/10/27","2016/01/17 00:00:00","tgju",34905
"1394/10/28","2016/01/18 00:00:00","tgju",34930
"1394/10/29","2016/01/19 00:00:00","tgju",34867.5
"1394/10/30","2016/01/20 00:00:00","tgju",34845
"1394/11/01","2016/01/21 00:00:00","tgju",34435
"1394/11/03","2016/01/23 00:00:00","tgju",35075
"1394/11/04","2016/01/24 00:00:00","tgju",35025
"1394/11/05","2016/01/25 00:00:00","tgju",34980
"1394/11/06","2016/01/26 00:00:00","tgju",35140
"1394/11/07","2016/01/27 00:00:00","tgju",35170
"1394/11/08","2016/01/28 00:00:00","tgju",34952.5
"1394/11/10","2016/01/30 00:00:00","tgju",34635
"1394/11/11","2016/01/31 00:00:00","tgju",34945
"1394/11/12","2016/02/01 00:00:00","tgju",35040
"1394/11/13","2016/02/02 00:00:00","tgju",34852.5
"1394/11/14","2016/02/03 00:00:00","tgju",34572.5
"1394/11/15","2016/02/04 00:00:00","tgju",34472.5
"1394/11/17","2016/02/06 00:00:00","tgju",34450
"1394/11/18","2016/02/07 00:00:00","tgju",34377.5
"1394/11/19","2016/02/08 00:00:00","tgju",34640
"1394/11/20","2016/02/09 00:00:00","tgju",34312.5
"1394/11/21","2016/02/10 00:00:00","tgju",34175
"1394/11/24","2016/02/13 00:00:00","tgju",34307.5
"1394/11/25","2016/02/14 00:00:00","tgju",34202.5
"1394/11/26","2016/02/15 00:00:00","tgju",34055
"1394/11/27","2016/02/16 00:00:00","tgju",34195
"1394/11/28","2016/02/17 00:00:00","tgju",34607.5
"1394/11/29","2016/02/18 00:00:00","tgju",34782.5
"1394/12/01","2016/02/20 00:00:00","tgju",34570
"1394/12/02","2016/02/21 00:00:00","tgju",34462.5
"1394/12/03","2016/02/22 00:00:00","tgju",34605
"1394/12/04","2016/02/23 00:00:00","tgju",34617.5
"1394/12/05","2016/02/24 00:00:00","tgju",34685
"1394/12/06","2016/02/25 00:00:00","tgju",34820
"1394/12/08","2016/02/27 00:00:00","tgju",34892.5
"1394/12/09","2016/02/28 00:00:00","tgju",34690
"1394/12/10","2016/02/29 00:00:00","tgju",34595
"1394/12/11","2016/03/01 00:00:00","tgju",34565
"1394/12/12","2016/03/02 00:00:00","tgju",34625
"1394/12/13","2016/03/03 00:00:00","tgju",34507.5
"1394/12/15","2016/03/05 00:00:00","tgju",34342.5
"1394/12/16","2016/03/06 00:00:00","tgju",34300
"1394/12/17","2016/03/07 00:00:00","tgju",34280
"1394/12/18","2016/03/08 00:00:00","tgju",34157.5
"1394/12/19","2016/03/09 00:00:00","tgju",34180
"1394/12/20","2016/03/10 00:00:00","tgju",34412.5
"1394/12/22","2016/03/12 00:00:00","tgju",34280
"1394/12/24","2016/03/14 00:00:00","tgju",34192.5
"1394/12/25","2016/03/15 00:00:00","tgju",34270
"1394/12/26","2016/03/16 00:00:00","tgju",34325
"1394/12/27","2016/03/17 00:00:00","tgju",34250
"1395/01/07","2016/03/26 00:00:00","tgju",34507.5
"1395/01/08","2016/03/27 00:00:00","tgju",34662.5
"1395/01/10","2016/03/29 00:00:00","tgju",35047.5
"1395/01/11","2016/03/30 00:00:00","tgju",34855
"1395/01/12","2016/03/31 00:00:00","tgju",34850
"1395/01/14","2016/04/02 00:00:00","tgju",34832.5
"1395/01/15","2016/04/03 00:00:00","tgju",34605
"1395/01/16","2016/04/04 00:00:00","tgju",34522.5
"1395/01/17","2016/04/05 00:00:00","tgju",34735
"1395/01/18","2016/04/06 00:00:00","tgju",34807.5
"1395/01/19","2016/04/07 00:00:00","tgju",34725
"1395/01/20","2016/04/08 00:00:00","tgju",34650
"1395/01/21","2016/04/09 00:00:00","tgju",34680
"1395/01/22","2016/04/10 00:00:00","tgju",34750
"1395/01/23","2016/04/11 00:00:00","tgju",34725
"1395/01/24","2016/04/12 00:00:00","tgju",34755
"1395/01/25","2016/04/13 00:00:00","tgju",34662.5
"1395/01/26","2016/04/14 00:00:00","tgju",34627.5
"1395/01/28","2016/04/16 00:00:00","tgju",34690
"1395/01/29","2016/04/17 00:00:00","tgju",34625
"1395/01/30","2016/04/18 00:00:00","tgju",34550
"1395/01/31","2016/04/19 00:00:00","tgju",34590
"1395/02/01","2016/04/20 00:00:00","tgju",34630
"1395/02/04","2016/04/23 00:00:00","tgju",34610
"1395/02/05","2016/04/24 00:00:00","tgju",34675
"1395/02/06","2016/04/25 00:00:00","tgju",34692.5
"1395/02/07","2016/04/26 00:00:00","tgju",34630
"1395/02/08","2016/04/27 00:00:00","tgju",34625
"1395/02/09","2016/04/28 00:00:00","tgju",34600
"1395/02/11","2016/04/30 00:00:00","tgju",34552.5
"1395/02/12","2016/05/01 00:00:00","tgju",34517.5
"1395/02/13","2016/05/02 00:00:00","tgju",34547.5
"1395/02/14","2016/05/03 00:00:00","tgju",34517.5
"1395/02/15","2016/05/04 00:00:00","tgju",34452.5
"1395/02/18","2016/05/07 00:00:00","tgju",34405
"1395/02/19","2016/05/08 00:00:00","tgju",34460
"1395/02/20","2016/05/09 00:00:00","tgju",34435
"1395/02/21","2016/05/10 00:00:00","tgju",34512.5
"1395/02/22","2016/05/11 00:00:00","tgju",34517.5
"1395/02/23","2016/05/12 00:00:00","tgju",34465
"1395/02/25","2016/05/14 00:00:00","tgju",34400
"1395/02/26","2016/05/15 00:00:00","tgju",34397.5
"1395/02/27","2016/05/16 00:00:00","tgju",34422.5
"1395/02/28","2016/05/17 00:00:00","tgju",34390
"1395/02/29","2016/05/18 00:00:00","tgju",34370
"1395/02/30","2016/05/19 00:00:00","tgju",34392.5
"1395/03/01","2016/05/21 00:00:00","tgju",34395
"1395/03/03","2016/05/23 00:00:00","tgju",34447.5
"1395/03/04","2016/05/24 00:00:00","tgju",34542.5
"1395/03/05","2016/05/25 00:00:00","tgju",34590
"1395/03/06","2016/05/26 00:00:00","tgju",34567.5
"1395/03/08","2016/05/28 00:00:00","tgju",34757.5
"1395/03/09","2016/05/29 00:00:00","tgju",34762.5
"1395/03/10","2016/05/30 00:00:00","tgju",34652.5
"1395/03/11","2016/05/31 00:00:00","tgju",34672.5
"1395/03/12","2016/06/01 00:00:00","tgju",34632.5
"1395/03/13","2016/06/02 00:00:00","tgju",34722.5
"1395/03/14","2016/06/03 00:00:00","tgju",34705
"1395/03/15","2016/06/04 00:00:00","tgju",34705
"1395/03/16","2016/06/05 00:00:00","tgju",34685
"1395/03/17","2016/06/06 00:00:00","tgju",34595
"1395/03/18","2016/06/07 00:00:00","tgju",34552.5
"1395/03/19","2016/06/08 00:00:00","tgju",34562.5
"1395/03/20","2016/06/09 00:00:00","tgju",34595
"1395/03/22","2016/06/11 00:00:00","tgju",34625
"1395/03/23","2016/06/12 00:00:00","tgju",34592.5
"1395/03/24","2016/06/13 00:00:00","tgju",34555
"1395/03/25","2016/06/14 00:00:00","tgju",34577.5
"1395/03/26","2016/06/15 00:00:00","tgju",34600
"1395/03/27","2016/06/16 00:00:00","tgju",34570
"1395/03/29","2016/06/18 00:00:00","tgju",34540
"1395/03/30","2016/06/19 00:00:00","tgju",34552.5
"1395/03/31","2016/06/20 00:00:00","tgju",34557.5
"1395/04/01","2016/06/21 00:00:00","tgju",34587.5
"1395/04/02","2016/06/22 00:00:00","tgju",34630
"1395/04/05","2016/06/25 00:00:00","tgju",34580
"1395/04/06","2016/06/26 00:00:00","tgju",34790
"1395/04/08","2016/06/28 00:00:00","tgju",34907.5
"1395/04/09","2016/06/29 00:00:00","tgju",35050
"1395/04/10","2016/06/30 00:00:00","tgju",35315
"1395/04/12","2016/07/02 00:00:00","tgju",35240
"1395/04/13","2016/07/03 00:00:00","tgju",34955
"1395/04/14","2016/07/04 00:00:00","tgju",34815
"1395/04/15","2016/07/05 00:00:00","tgju",34877.5
"1395/04/19","2016/07/09 00:00:00","tgju",34847.5
"1395/04/20","2016/07/10 00:00:00","tgju",34890
"1395/04/21","2016/07/11 00:00:00","tgju",35022.5
"1395/04/22","2016/07/12 00:00:00","tgju",35192.5
"1395/04/23","2016/07/13 00:00:00","tgju",35160
"1395/04/24","2016/07/14 00:00:00","tgju",35095
"1395/04/26","2016/07/16 00:00:00","tgju",35130
"1395/04/27","2016/07/17 00:00:00","tgju",35090
"1395/04/28","2016/07/18 00:00:00","tgju",35170
"1395/04/29","2016/07/19 00:00:00","tgju",35125
"1395/04/30","2016/07/20 00:00:00","tgju",35130
"1395/04/31","2016/07/21 00:00:00","tgju",35080
"1395/05/02","2016/07/23 00:00:00","tgju",35095
"1395/05/03","2016/07/24 00:00:00","tgju",35162.5
"1395/05/04","2016/07/25 00:00:00","tgju",35140
"1395/05/05","2016/07/26 00:00:00","tgju",35212.5
"1395/05/06","2016/07/27 00:00:00","tgju",35275
"1395/05/07","2016/07/28 00:00:00","tgju",35345
"1395/05/10","2016/07/31 00:00:00","tgju",35375
"1395/05/11","2016/08/01 00:00:00","tgju",35317.5
"1395/05/12","2016/08/02 00:00:00","tgju",35380
"1395/05/13","2016/08/03 00:00:00","tgju",35345
"1395/05/14","2016/08/04 00:00:00","tgju",35255
"1395/05/16","2016/08/06 00:00:00","tgju",35280
"1395/05/17","2016/08/07 00:00:00","tgju",35350
"1395/05/18","2016/08/08 00:00:00","tgju",35390
"1395/05/19","2016/08/09 00:00:00","tgju",35390
"1395/05/20","2016/08/10 00:00:00","tgju",35395
"1395/05/21","2016/08/11 00:00:00","tgju",35460
"1395/05/22","2016/08/12 00:00:00","tgju",35280
"1395/05/23","2016/08/13 00:00:00","tgju",35440
"1395/05/24","2016/08/14 00:00:00","tgju",35365
"1395/05/25","2016/08/15 00:00:00","tgju",35500
"1395/05/26","2016/08/16 00:00:00","tgju",35335
"1395/05/27","2016/08/17 00:00:00","tgju",35382.5
"1395/05/28","2016/08/18 00:00:00","tgju",35440
"1395/05/30","2016/08/20 00:00:00","tgju",35325
"1395/05/31","2016/08/21 00:00:00","tgju",35355
"1395/06/01","2016/08/22 00:00:00","tgju",35430
"1395/06/02","2016/08/23 00:00:00","tgju",35485
"1395/06/03","2016/08/24 00:00:00","tgju",35547.5
"1395/06/04","2016/08/25 00:00:00","tgju",35377.5
"1395/06/06","2016/08/27 00:00:00","tgju",35485
"1395/06/07","2016/08/28 00:00:00","tgju",35595
"1395/06/08","2016/08/29 00:00:00","tgju",35540
"1395/06/09","2016/08/30 00:00:00","tgju",35547.5
"1395/06/10","2016/08/31 00:00:00","tgju",35537.5
"1395/06/11","2016/09/01 00:00:00","tgju",35525
"1395/06/13","2016/09/03 00:00:00","tgju",35635
"1395/06/14","2016/09/04 00:00:00","tgju",35625
"1395/06/15","2016/09/05 00:00:00","tgju",35560
"1395/06/16","2016/09/06 00:00:00","tgju",35530
"1395/06/17","2016/09/07 00:00:00","tgju",35535
"1395/06/18","2016/09/08 00:00:00","tgju",35560
"1395/06/20","2016/09/10 00:00:00","tgju",35497.5
"1395/06/21","2016/09/11 00:00:00","tgju",35497.5
"1395/06/23","2016/09/13 00:00:00","tgju",35547.5
"1395/06/24","2016/09/14 00:00:00","tgju",35562.5
"1395/06/25","2016/09/15 00:00:00","tgju",35620
"1395/06/27","2016/09/17 00:00:00","tgju",35547.5
"1395/06/28","2016/09/18 00:00:00","tgju",35642.5
"1395/06/29","2016/09/19 00:00:00","tgju",35615
"1395/06/31","2016/09/21 00:00:00","tgju",35610
"1395/07/01","2016/09/22 00:00:00","tgju",35645
"1395/07/03","2016/09/24 00:00:00","tgju",35645
"1395/07/04","2016/09/25 00:00:00","tgju",35697.5
"1395/07/05","2016/09/26 00:00:00","tgju",35700
"1395/07/06","2016/09/27 00:00:00","tgju",35750
"1395/07/07","2016/09/28 00:00:00","tgju",35682.5
"1395/07/08","2016/09/29 00:00:00","tgju",35787.5
"1395/07/10","2016/10/01 00:00:00","tgju",35780
"1395/07/11","2016/10/02 00:00:00","tgju",35757.5
"1395/07/12","2016/10/03 00:00:00","tgju",35827.5
"1395/07/13","2016/10/04 00:00:00","tgju",35862.5
"1395/07/14","2016/10/05 00:00:00","tgju",35830
"1395/07/15","2016/10/06 00:00:00","tgju",35800
"1395/07/17","2016/10/08 00:00:00","tgju",35730
"1395/07/18","2016/10/09 00:00:00","tgju",35807.5
"1395/07/19","2016/10/10 00:00:00","tgju",35865
"1395/07/22","2016/10/13 00:00:00","tgju",35887.5
"1395/07/24","2016/10/15 00:00:00","tgju",35905
"1395/07/25","2016/10/16 00:00:00","tgju",35927.5
"1395/07/26","2016/10/17 00:00:00","tgju",35797.5
"1395/07/27","2016/10/18 00:00:00","tgju",35882.5
"1395/07/28","2016/10/19 00:00:00","tgju",35867.5
"1395/07/29","2016/10/20 00:00:00","tgju",35865
"1395/08/01","2016/10/22 00:00:00","tgju",35865
"1395/08/02","2016/10/23 00:00:00","tgju",35885
"1395/08/03","2016/10/24 00:00:00","tgju",35910
"1395/08/04","2016/10/25 00:00:00","tgju",35822.5
"1395/08/05","2016/10/26 00:00:00","tgju",35955
"1395/08/06","2016/10/27 00:00:00","tgju",35990
"1395/08/08","2016/10/29 00:00:00","tgju",36090
"1395/08/09","2016/10/30 00:00:00","tgju",36080
"1395/08/10","2016/10/31 00:00:00","tgju",36175
"1395/08/11","2016/11/01 00:00:00","tgju",36260
"1395/08/12","2016/11/02 00:00:00","tgju",36255
"1395/08/13","2016/11/03 00:00:00","tgju",36197.5
"1395/08/15","2016/11/05 00:00:00","tgju",36187.5
"1395/08/16","2016/11/06 00:00:00","tgju",36235
"1395/08/17","2016/11/07 00:00:00","tgju",36280
"1395/08/18","2016/11/08 00:00:00","tgju",36090
"1395/08/19","2016/11/09 00:00:00","tgju",36405
"1395/08/20","2016/11/10 00:00:00","tgju",36535
"1395/08/22","2016/11/12 00:00:00","tgju",36550
"1395/08/23","2016/11/13 00:00:00","tgju",36505
"1395/08/24","2016/11/14 00:00:00","tgju",36630
"1395/08/25","2016/11/15 00:00:00","tgju",36677.5
"1395/08/26","2016/11/16 00:00:00","tgju",36702.5
"1395/08/27","2016/11/17 00:00:00","tgju",36820
"1395/08/29","2016/11/19 00:00:00","tgju",36757.5
"1395/09/01","2016/11/21 00:00:00","tgju",36632.5
"1395/09/02","2016/11/22 00:00:00","tgju",36782.5
"1395/09/03","2016/11/23 00:00:00","tgju",36955
"1395/09/04","2016/11/24 00:00:00","tgju",37130
"1395/09/06","2016/11/26 00:00:00","tgju",37245
"1395/09/07","2016/11/27 00:00:00","tgju",37552.5
"1395/09/09","2016/11/29 00:00:00","tgju",38355
"1395/09/11","2016/12/01 00:00:00","tgju",38470
"1395/09/13","2016/12/03 00:00:00","tgju",38032.5
"1395/09/14","2016/12/04 00:00:00","tgju",38860
"1395/09/15","2016/12/05 00:00:00","tgju",38682.5
"1395/09/16","2016/12/06 00:00:00","tgju",38965
"1395/09/17","2016/12/07 00:00:00","tgju",38865
"1395/09/18","2016/12/08 00:00:00","tgju",38952.5
"1395/09/20","2016/12/10 00:00:00","tgju",39037.5
"1395/09/21","2016/12/11 00:00:00","tgju",38990
"1395/09/22","2016/12/12 00:00:00","tgju",38840
"1395/09/23","2016/12/13 00:00:00","tgju",38865
"1395/09/24","2016/12/14 00:00:00","tgju",39152.5
"1395/09/25","2016/12/15 00:00:00","tgju",39237.5
"1395/09/28","2016/12/18 00:00:00","tgju",39197.5
"1395/09/29","2016/12/19 00:00:00","tgju",39220
"1395/09/30","2016/12/20 00:00:00","tgju",39220
"1395/10/01","2016/12/21 00:00:00","tgju",39575
"1395/10/02","2016/12/22 00:00:00","tgju",39832.5
"1395/10/04","2016/12/24 00:00:00","tgju",39840
"1395/10/05","2016/12/25 00:00:00","tgju",40280
"1395/10/06","2016/12/26 00:00:00","tgju",40590
"1395/10/07","2016/12/27 00:00:00","tgju",41020
"1395/10/08","2016/12/28 00:00:00","tgju",40780
"1395/10/09","2016/12/29 00:00:00","tgju",40505
"1395/10/11","2016/12/31 00:00:00","tgju",39855
"1395/10/12","2017/01/01 00:00:00","tgju",38785
"1395/10/13","2017/01/02 00:00:00","tgju",38530
"1395/10/14","2017/01/03 00:00:00","tgju",38982.5
"1395/10/15","2017/01/04 00:00:00","tgju",39047.5
"1395/10/16","2017/01/05 00:00:00","tgju",39025
"1395/10/18","2017/01/07 00:00:00","tgju",39062.5
"1395/10/19","2017/01/08 00:00:00","tgju",39495
"1395/10/20","2017/01/09 00:00:00","tgju",39567.5
"1395/10/22","2017/01/11 00:00:00","tgju",39687.5
"1395/10/23","2017/01/12 00:00:00","tgju",39770
"1395/10/25","2017/01/14 00:00:00","tgju",39662.5
"1395/10/26","2017/01/15 00:00:00","tgju",39385
"1395/10/27","2017/01/16 00:00:00","tgju",39260
"1395/10/28","2017/01/17 00:00:00","tgju",38805
"1395/10/29","2017/01/18 00:00:00","tgju",38417.5
"1395/10/30","2017/01/19 00:00:00","tgju",38300
"1395/11/02","2017/01/21 00:00:00","tgju",38147.5
"1395/11/03","2017/01/22 00:00:00","tgju",38155
"1395/11/04","2017/01/23 00:00:00","tgju",38415
"1395/11/05","2017/01/24 00:00:00","tgju",38572.5
"1395/11/06","2017/01/25 00:00:00","tgju",38572.5
"1395/11/07","2017/01/26 00:00:00","tgju",38607.5
"1395/11/09","2017/01/28 00:00:00","tgju",38637.5
"1395/11/10","2017/01/29 00:00:00","tgju",38542.5
"1395/11/11","2017/01/30 00:00:00","tgju",38375
"1395/11/12","2017/01/31 00:00:00","tgju",38202.5
"1395/11/13","2017/02/01 00:00:00","tgju",38257.5
"1395/11/14","2017/02/02 00:00:00","tgju",38225
"1395/11/16","2017/02/04 00:00:00","tgju",38347.5
"1395/11/17","2017/02/05 00:00:00","tgju",38525
"1395/11/18","2017/02/06 00:00:00","tgju",38510
"1395/11/19","2017/02/07 00:00:00","tgju",38405
"1395/11/20","2017/02/08 00:00:00","tgju",38315
"1395/11/21","2017/02/09 00:00:00","tgju",38240
